Year,Month,Date,Region,CrimeType,CrimeCount
2023,5,2023-05-01,Kavango West,Housebreaking,43
2023,5,2023-05-01,Kavango West,Fraud,20
2023,5,2023-05-01,Kavango West,Car Theft,11
2023,5,2023-05-01,Kavango West,Drug Related,30
2023,5,2023-05-01,Zambezi,Theft,60
2023,5,2023-05-01,Zambezi,Assault,41
2023,5,2023-05-01,Zambezi,Robbery,22
2023,5,2023-05-01,Zambezi,Sexual Offence,15
2023,5,2023-05-01,Zambezi,Housebreaking,40
2023,5,2023-05-01,Zambezi,Fraud,21
2023,5,2023-05-01,Zambezi,Car Theft,10
2023,5,2023-05-01,Zambezi,Drug Related,29
2023,5,2023-05-01,Hardap,Theft,60
2023,5,2023-05-01,Hardap,Assault,41
2023,5,2023-05-01,Hardap,Robbery,24
2023,5,2023-05-01,Hardap,Sexual Offence,12
2023,5,2023-05-01,Hardap,Housebreaking,55
2023,5,2023-05-01,Hardap,Fraud,17
2023,5,2023-05-01,Hardap,Car Theft,11
2023,5,2023-05-01,Hardap,Drug Related,28
2023,5,2023-05-01,ǁKaras,Theft,51
2023,5,2023-05-01,ǁKaras,Assault,44
2023,5,2023-05-01,ǁKaras,Robbery,21
2023,5,2023-05-01,ǁKaras,Sexual Offence,16
2023,5,2023-05-01,ǁKaras,Housebreaking,44
2023,5,2023-05-01,ǁKaras,Fraud,17
2023,5,2023-05-01,ǁKaras,Car Theft,11
2023,5,2023-05-01,ǁKaras,Drug Related,31
2023,5,2023-05-01,Omaheke,Theft,60
2023,5,2023-05-01,Omaheke,Assault,50
2023,5,2023-05-01,Omaheke,Robbery,19
2023,5,2023-05-01,Omaheke,Sexual Offence,14
2023,5,2023-05-01,Omaheke,Housebreaking,36
2023,5,2023-05-01,Omaheke,Fraud,15
2023,5,2023-05-01,Omaheke,Car Theft,5
2023,5,2023-05-01,Omaheke,Drug Related,24
2023,6,2023-06-01,Khomas,Theft,156
2023,6,2023-06-01,Khomas,Assault,123
2023,6,2023-06-01,Khomas,Robbery,65
2023,6,2023-06-01,Khomas,Sexual Offence,36
2023,6,2023-06-01,Khomas,Housebreaking,119
2023,6,2023-06-01,Khomas,Fraud,61
2023,6,2023-06-01,Khomas,Car Theft,21
2023,6,2023-06-01,Khomas,Drug Related,77
2023,6,2023-06-01,Erongo,Theft,146
2023,6,2023-06-01,Erongo,Assault,124
2023,6,2023-06-01,Erongo,Robbery,73
2023,6,2023-06-01,Erongo,Sexual Offence,45
2023,6,2023-06-01,Erongo,Housebreaking,99
2023,6,2023-06-01,Erongo,Fraud,66
2023,6,2023-06-01,Erongo,Car Theft,26
2023,6,2023-06-01,Erongo,Drug Related,101
2023,6,2023-06-01,Oshana,Theft,168
2023,6,2023-06-01,Oshana,Assault,116
2023,6,2023-06-01,Oshana,Robbery,72
2023,6,2023-06-01,Oshana,Sexual Offence,48
2023,6,2023-06-01,Oshana,Housebreaking,107
2023,6,2023-06-01,Oshana,Fraud,45
2023,6,2023-06-01,Oshana,Car Theft,28
2023,6,2023-06-01,Oshana,Drug Related,69
2023,6,2023-06-01,Ohangwena,Theft,171
2023,6,2023-06-01,Ohangwena,Assault,106
2023,6,2023-06-01,Ohangwena,Robbery,72
2023,6,2023-06-01,Ohangwena,Sexual Offence,41
2023,6,2023-06-01,Ohangwena,Housebreaking,116
2023,6,2023-06-01,Ohangwena,Fraud,51
2023,6,2023-06-01,Ohangwena,Car Theft,28
2023,6,2023-06-01,Ohangwena,Drug Related,74
2023,6,2023-06-01,Oshikoto,Theft,63
2023,6,2023-06-01,Oshikoto,Assault,53
2023,6,2023-06-01,Oshikoto,Robbery,17
2023,6,2023-06-01,Oshikoto,Sexual Offence,17
2023,6,2023-06-01,Oshikoto,Housebreaking,38
2023,6,2023-06-01,Oshikoto,Fraud,15
2023,6,2023-06-01,Oshikoto,Car Theft,10
2023,6,2023-06-01,Oshikoto,Drug Related,30
2023,6,2023-06-01,Omusati,Theft,55
2023,6,2023-06-01,Omusati,Assault,44
2023,6,2023-06-01,Omusati,Robbery,28
2023,6,2023-06-01,Omusati,Sexual Offence,14
2023,6,2023-06-01,Omusati,Housebreaking,34
2023,6,2023-06-01,Omusati,Fraud,18
2023,6,2023-06-01,Omusati,Car Theft,11
2023,6,2023-06-01,Omusati,Drug Related,29
2023,6,2023-06-01,Kunene,Theft,56
2023,6,2023-06-01,Kunene,Assault,52
2023,6,2023-06-01,Kunene,Robbery,24
2023,6,2023-06-01,Kunene,Sexual Offence,11
2023,6,2023-06-01,Kunene,Housebreaking,41
2023,6,2023-06-01,Kunene,Fraud,25
2023,6,2023-06-01,Kunene,Car Theft,10
2023,6,2023-06-01,Kunene,Drug Related,27
2023,6,2023-06-01,Otjozondjupa,Theft,60
2023,6,2023-06-01,Otjozondjupa,Assault,43
2023,6,2023-06-01,Otjozondjupa,Robbery,24
2023,6,2023-06-01,Otjozondjupa,Sexual Offence,19
2023,6,2023-06-01,Otjozondjupa,Housebreaking,40
2023,6,2023-06-01,Otjozondjupa,Fraud,24
2023,6,2023-06-01,Otjozondjupa,Car Theft,8
2023,6,2023-06-01,Otjozondjupa,Drug Related,41
2023,6,2023-06-01,Kavango East,Theft,147
2023,6,2023-06-01,Kavango East,Assault,136
2023,6,2023-06-01,Kavango East,Robbery,64
2023,6,2023-06-01,Kavango East,Sexual Offence,40
2023,6,2023-06-01,Kavango East,Housebreaking,94
2023,6,2023-06-01,Kavango East,Fraud,52
2023,6,2023-06-01,Kavango East,Car Theft,24
2023,6,2023-06-01,Kavango East,Drug Related,71
2023,6,2023-06-01,Kavango West,Theft,60
2023,6,2023-06-01,Kavango West,Assault,41
2023,6,2023-06-01,Kavango West,Robbery,24
2023,6,2023-06-01,Kavango West,Sexual Offence,9
2023,6,2023-06-01,Kavango West,Housebreaking,39
2023,6,2023-06-01,Kavango West,Fraud,25
2023,6,2023-06-01,Kavango West,Car Theft,8
2023,6,2023-06-01,Kavango West,Drug Related,32
2023,6,2023-06-01,Zambezi,Theft,68
2023,6,2023-06-01,Zambezi,Assault,43
2023,6,2023-06-01,Zambezi,Robbery,27
2023,6,2023-06-01,Zambezi,Sexual Offence,14
2023,6,2023-06-01,Zambezi,Housebreaking,40
2023,6,2023-06-01,Zambezi,Fraud,21
2023,6,2023-06-01,Zambezi,Car Theft,5
2023,6,2023-06-01,Zambezi,Drug Related,30
2023,6,2023-06-01,Hardap,Theft,56
2023,6,2023-06-01,Hardap,Assault,32
2023,6,2023-06-01,Hardap,Robbery,21
2023,6,2023-06-01,Hardap,Sexual Offence,17
2023,6,2023-06-01,Hardap,Housebreaking,48
2023,6,2023-06-01,Hardap,Fraud,17
2023,6,2023-06-01,Hardap,Car Theft,6
2023,6,2023-06-01,Hardap,Drug Related,27
2023,6,2023-06-01,ǁKaras,Theft,58
2023,6,2023-06-01,ǁKaras,Assault,52
2023,6,2023-06-01,ǁKaras,Robbery,29
2023,6,2023-06-01,ǁKaras,Sexual Offence,12
2023,6,2023-06-01,ǁKaras,Housebreaking,39
2023,6,2023-06-01,ǁKaras,Fraud,23
2023,6,2023-06-01,ǁKaras,Car Theft,10
2023,6,2023-06-01,ǁKaras,Drug Related,21
2023,6,2023-06-01,Omaheke,Theft,66
2023,6,2023-06-01,Omaheke,Assault,36
2023,6,2023-06-01,Omaheke,Robbery,18
2023,6,2023-06-01,Omaheke,Sexual Offence,11
2023,6,2023-06-01,Omaheke,Housebreaking,45
2023,6,2023-06-01,Omaheke,Fraud,12
2023,6,2023-06-01,Omaheke,Car Theft,14
2023,6,2023-06-01,Omaheke,Drug Related,38
2023,7,2023-07-01,Khomas,Theft,143
2023,7,2023-07-01,Khomas,Assault,110
2023,7,2023-07-01,Khomas,Robbery,69
2023,7,2023-07-01,Khomas,Sexual Offence,29
2023,7,2023-07-01,Khomas,Housebreaking,112
2023,7,2023-07-01,Khomas,Fraud,40
2023,7,2023-07-01,Khomas,Car Theft,22
2023,7,2023-07-01,Khomas,Drug Related,70
2023,7,2023-07-01,Erongo,Theft,150
2023,7,2023-07-01,Erongo,Assault,106
2023,7,2023-07-01,Erongo,Robbery,73
2023,7,2023-07-01,Erongo,Sexual Offence,29
2023,7,2023-07-01,Erongo,Housebreaking,113
2023,7,2023-07-01,Erongo,Fraud,54
2023,7,2023-07-01,Erongo,Car Theft,30
2023,7,2023-07-01,Erongo,Drug Related,76
2023,7,2023-07-01,Oshana,Theft,168
2023,7,2023-07-01,Oshana,Assault,113
2023,7,2023-07-01,Oshana,Robbery,59
2023,7,2023-07-01,Oshana,Sexual Offence,43
2023,7,2023-07-01,Oshana,Housebreaking,112
2023,7,2023-07-01,Oshana,Fraud,47
2023,7,2023-07-01,Oshana,Car Theft,28
2023,7,2023-07-01,Oshana,Drug Related,90
2023,7,2023-07-01,Ohangwena,Theft,177
2023,7,2023-07-01,Ohangwena,Assault,134
2023,7,2023-07-01,Ohangwena,Robbery,73
2023,7,2023-07-01,Ohangwena,Sexual Offence,37
2023,7,2023-07-01,Ohangwena,Housebreaking,98
2023,7,2023-07-01,Ohangwena,Fraud,59
2023,7,2023-07-01,Ohangwena,Car Theft,23
2023,7,2023-07-01,Ohangwena,Drug Related,81
2023,7,2023-07-01,Oshikoto,Theft,53
2023,7,2023-07-01,Oshikoto,Assault,47
2023,7,2023-07-01,Oshikoto,Robbery,19
2023,7,2023-07-01,Oshikoto,Sexual Offence,16
2023,7,2023-07-01,Oshikoto,Housebreaking,39
2023,7,2023-07-01,Oshikoto,Fraud,18
2023,7,2023-07-01,Oshikoto,Car Theft,13
2023,7,2023-07-01,Oshikoto,Drug Related,33
2023,7,2023-07-01,Omusati,Theft,59
2023,7,2023-07-01,Omusati,Assault,36
2023,7,2023-07-01,Omusati,Robbery,21
2023,7,2023-07-01,Omusati,Sexual Offence,15
2023,7,2023-07-01,Omusati,Housebreaking,36
2023,7,2023-07-01,Omusati,Fraud,17
2023,7,2023-07-01,Omusati,Car Theft,12
2023,7,2023-07-01,Omusati,Drug Related,27
2023,7,2023-07-01,Kunene,Theft,76
2023,7,2023-07-01,Kunene,Assault,43
2023,7,2023-07-01,Kunene,Robbery,17
2023,7,2023-07-01,Kunene,Sexual Offence,21
2023,7,2023-07-01,Kunene,Housebreaking,43
2023,7,2023-07-01,Kunene,Fraud,25
2023,7,2023-07-01,Kunene,Car Theft,14
2023,7,2023-07-01,Kunene,Drug Related,36
2023,7,2023-07-01,Otjozondjupa,Theft,68
2023,7,2023-07-01,Otjozondjupa,Assault,46
2023,7,2023-07-01,Otjozondjupa,Robbery,24
2023,7,2023-07-01,Otjozondjupa,Sexual Offence,22
2023,7,2023-07-01,Otjozondjupa,Housebreaking,32
2023,7,2023-07-01,Otjozondjupa,Fraud,16
2023,7,2023-07-01,Otjozondjupa,Car Theft,6
2023,7,2023-07-01,Otjozondjupa,Drug Related,37
2023,7,2023-07-01,Kavango East,Theft,144
2023,7,2023-07-01,Kavango East,Assault,127
2023,7,2023-07-01,Kavango East,Robbery,76
2023,7,2023-07-01,Kavango East,Sexual Offence,35
2023,7,2023-07-01,Kavango East,Housebreaking,95
2023,7,2023-07-01,Kavango East,Fraud,65
2023,7,2023-07-01,Kavango East,Car Theft,25
2023,7,2023-07-01,Kavango East,Drug Related,84
2023,7,2023-07-01,Kavango West,Theft,57
2023,7,2023-07-01,Kavango West,Assault,41
2023,7,2023-07-01,Kavango West,Robbery,34
2023,7,2023-07-01,Kavango West,Sexual Offence,15
2023,7,2023-07-01,Kavango West,Housebreaking,40
2023,7,2023-07-01,Kavango West,Fraud,26
2023,7,2023-07-01,Kavango West,Car Theft,5
2023,7,2023-07-01,Kavango West,Drug Related,36
2023,7,2023-07-01,Zambezi,Theft,56
2023,7,2023-07-01,Zambezi,Assault,40
2023,7,2023-07-01,Zambezi,Robbery,17
2023,7,2023-07-01,Zambezi,Sexual Offence,16
2023,7,2023-07-01,Zambezi,Housebreaking,37
2023,7,2023-07-01,Zambezi,Fraud,19
2023,7,2023-07-01,Zambezi,Car Theft,10
2023,7,2023-07-01,Zambezi,Drug Related,25
2023,7,2023-07-01,Hardap,Theft,53
2023,7,2023-07-01,Hardap,Assault,58
2023,7,2023-07-01,Hardap,Robbery,38
2023,7,2023-07-01,Hardap,Sexual Offence,19
2023,7,2023-07-01,Hardap,Housebreaking,36
2023,7,2023-07-01,Hardap,Fraud,21
2023,7,2023-07-01,Hardap,Car Theft,4
2023,7,2023-07-01,Hardap,Drug Related,25
2023,7,2023-07-01,ǁKaras,Theft,65
2023,7,2023-07-01,ǁKaras,Assault,42
2023,7,2023-07-01,ǁKaras,Robbery,18
2023,7,2023-07-01,ǁKaras,Sexual Offence,10
2023,7,2023-07-01,ǁKaras,Housebreaking,28
2023,7,2023-07-01,ǁKaras,Fraud,17
2023,7,2023-07-01,ǁKaras,Car Theft,9
2023,7,2023-07-01,ǁKaras,Drug Related,35
2023,7,2023-07-01,Omaheke,Theft,58
2023,7,2023-07-01,Omaheke,Assault,41
2023,7,2023-07-01,Omaheke,Robbery,20
2023,7,2023-07-01,Omaheke,Sexual Offence,11
2023,7,2023-07-01,Omaheke,Housebreaking,51
2023,7,2023-07-01,Omaheke,Fraud,21
2023,7,2023-07-01,Omaheke,Car Theft,9
2023,7,2023-07-01,Omaheke,Drug Related,26
2023,8,2023-08-01,Khomas,Theft,158
2023,8,2023-08-01,Khomas,Assault,114
2023,8,2023-08-01,Khomas,Robbery,71
2023,8,2023-08-01,Khomas,Sexual Offence,48
2023,8,2023-08-01,Khomas,Housebreaking,112
2023,8,2023-08-01,Khomas,Fraud,48
2023,8,2023-08-01,Khomas,Car Theft,23
2023,8,2023-08-01,Khomas,Drug Related,72
2023,8,2023-08-01,Erongo,Theft,139
2023,8,2023-08-01,Erongo,Assault,121
2023,8,2023-08-01,Erongo,Robbery,66
2023,8,2023-08-01,Erongo,Sexual Offence,36
2023,8,2023-08-01,Erongo,Housebreaking,101
2023,8,2023-08-01,Erongo,Fraud,49
2023,8,2023-08-01,Erongo,Car Theft,30
2023,8,2023-08-01,Erongo,Drug Related,66
2023,8,2023-08-01,Oshana,Theft,149
2023,8,2023-08-01,Oshana,Assault,115
2023,8,2023-08-01,Oshana,Robbery,65
2023,8,2023-08-01,Oshana,Sexual Offence,36
2023,8,2023-08-01,Oshana,Housebreaking,84
2023,8,2023-08-01,Oshana,Fraud,54
2023,8,2023-08-01,Oshana,Car Theft,29
2023,8,2023-08-01,Oshana,Drug Related,78
2023,8,2023-08-01,Ohangwena,Theft,162
2023,8,2023-08-01,Ohangwena,Assault,111
2023,8,2023-08-01,Ohangwena,Robbery,56
2023,8,2023-08-01,Ohangwena,Sexual Offence,48
2023,8,2023-08-01,Ohangwena,Housebreaking,93
2023,8,2023-08-01,Ohangwena,Fraud,55
2023,8,2023-08-01,Ohangwena,Car Theft,18
2023,8,2023-08-01,Ohangwena,Drug Related,62
2023,8,2023-08-01,Oshikoto,Theft,58
2023,8,2023-08-01,Oshikoto,Assault,53
2023,8,2023-08-01,Oshikoto,Robbery,22
2023,8,2023-08-01,Oshikoto,Sexual Offence,20
2023,8,2023-08-01,Oshikoto,Housebreaking,41
2023,8,2023-08-01,Oshikoto,Fraud,16
2023,8,2023-08-01,Oshikoto,Car Theft,10
2023,8,2023-08-01,Oshikoto,Drug Related,29
2023,8,2023-08-01,Omusati,Theft,47
2023,8,2023-08-01,Omusati,Assault,36
2023,8,2023-08-01,Omusati,Robbery,28
2023,8,2023-08-01,Omusati,Sexual Offence,14
2023,8,2023-08-01,Omusati,Housebreaking,44
2023,8,2023-08-01,Omusati,Fraud,24
2023,8,2023-08-01,Omusati,Car Theft,8
2023,8,2023-08-01,Omusati,Drug Related,22
2023,8,2023-08-01,Kunene,Theft,50
2023,8,2023-08-01,Kunene,Assault,44
2023,8,2023-08-01,Kunene,Robbery,25
2023,8,2023-08-01,Kunene,Sexual Offence,15
2023,8,2023-08-01,Kunene,Housebreaking,29
2023,8,2023-08-01,Kunene,Fraud,22
2023,8,2023-08-01,Kunene,Car Theft,13
2023,8,2023-08-01,Kunene,Drug Related,34
2023,8,2023-08-01,Otjozondjupa,Theft,68
2023,8,2023-08-01,Otjozondjupa,Assault,51
2023,8,2023-08-01,Otjozondjupa,Robbery,33
2023,8,2023-08-01,Otjozondjupa,Sexual Offence,23
2023,8,2023-08-01,Otjozondjupa,Housebreaking,29
2023,8,2023-08-01,Otjozondjupa,Fraud,24
2023,8,2023-08-01,Otjozondjupa,Car Theft,10
2023,8,2023-08-01,Otjozondjupa,Drug Related,24
2023,8,2023-08-01,Kavango East,Theft,144
2023,8,2023-08-01,Kavango East,Assault,128
2023,8,2023-08-01,Kavango East,Robbery,77
2023,8,2023-08-01,Kavango East,Sexual Offence,43
2023,8,2023-08-01,Kavango East,Housebreaking,103
2023,8,2023-08-01,Kavango East,Fraud,39
2023,8,2023-08-01,Kavango East,Car Theft,31
2023,8,2023-08-01,Kavango East,Drug Related,86
2023,8,2023-08-01,Kavango West,Theft,52
2023,8,2023-08-01,Kavango West,Assault,50
2023,8,2023-08-01,Kavango West,Robbery,30
2023,8,2023-08-01,Kavango West,Sexual Offence,15
2023,8,2023-08-01,Kavango West,Housebreaking,32
2023,8,2023-08-01,Kavango West,Fraud,12
2023,8,2023-08-01,Kavango West,Car Theft,7
2023,8,2023-08-01,Kavango West,Drug Related,32
2023,8,2023-08-01,Zambezi,Theft,66
2023,8,2023-08-01,Zambezi,Assault,35
2023,8,2023-08-01,Zambezi,Robbery,31
2023,8,2023-08-01,Zambezi,Sexual Offence,10
2023,8,2023-08-01,Zambezi,Housebreaking,42
2023,8,2023-08-01,Zambezi,Fraud,18
2023,8,2023-08-01,Zambezi,Car Theft,5
2023,8,2023-08-01,Zambezi,Drug Related,27
2023,8,2023-08-01,Hardap,Theft,55
2023,8,2023-08-01,Hardap,Assault,36
2023,8,2023-08-01,Hardap,Robbery,19
2023,8,2023-08-01,Hardap,Sexual Offence,10
2023,8,2023-08-01,Hardap,Housebreaking,35
2023,8,2023-08-01,Hardap,Fraud,13
2023,8,2023-08-01,Hardap,Car Theft,23
2023,8,2023-08-01,Hardap,Drug Related,40
2023,8,2023-08-01,ǁKaras,Theft,54
2023,8,2023-08-01,ǁKaras,Assault,51
2023,8,2023-08-01,ǁKaras,Robbery,30
2023,8,2023-08-01,ǁKaras,Sexual Offence,13
2023,8,2023-08-01,ǁKaras,Housebreaking,29
2023,8,2023-08-01,ǁKaras,Fraud,20
2023,8,2023-08-01,ǁKaras,Car Theft,4
2023,8,2023-08-01,ǁKaras,Drug Related,28
2023,8,2023-08-01,Omaheke,Theft,66
2023,8,2023-08-01,Omaheke,Assault,23
2023,8,2023-08-01,Omaheke,Robbery,26
2023,8,2023-08-01,Omaheke,Sexual Offence,14
2023,8,2023-08-01,Omaheke,Housebreaking,45
2023,8,2023-08-01,Omaheke,Fraud,16
2023,8,2023-08-01,Omaheke,Car Theft,12
2023,8,2023-08-01,Omaheke,Drug Related,30
2023,9,2023-09-01,Khomas,Theft,178
2023,9,2023-09-01,Khomas,Assault,125
2023,9,2023-09-01,Khomas,Robbery,69
2023,9,2023-09-01,Khomas,Sexual Offence,36
2023,9,2023-09-01,Khomas,Housebreaking,92
2023,9,2023-09-01,Khomas,Fraud,49
2023,9,2023-09-01,Khomas,Car Theft,34
2023,9,2023-09-01,Khomas,Drug Related,80
2023,9,2023-09-01,Erongo,Theft,175
2023,9,2023-09-01,Erongo,Assault,117
2023,9,2023-09-01,Erongo,Robbery,62
2023,9,2023-09-01,Erongo,Sexual Offence,33
2023,9,2023-09-01,Erongo,Housebreaking,112
2023,9,2023-09-01,Erongo,Fraud,46
2023,9,2023-09-01,Erongo,Car Theft,23
2023,9,2023-09-01,Erongo,Drug Related,81
2023,9,2023-09-01,Oshana,Theft,136
2023,9,2023-09-01,Oshana,Assault,114
2023,9,2023-09-01,Oshana,Robbery,59
2023,9,2023-09-01,Oshana,Sexual Offence,28
2023,9,2023-09-01,Oshana,Housebreaking,86
2023,9,2023-09-01,Oshana,Fraud,46
2023,9,2023-09-01,Oshana,Car Theft,33
2023,9,2023-09-01,Oshana,Drug Related,71
2023,9,2023-09-01,Ohangwena,Theft,165
2023,9,2023-09-01,Ohangwena,Assault,127
2023,9,2023-09-01,Ohangwena,Robbery,62
2023,9,2023-09-01,Ohangwena,Sexual Offence,25
2023,9,2023-09-01,Ohangwena,Housebreaking,119
2023,9,2023-09-01,Ohangwena,Fraud,66
2023,9,2023-09-01,Ohangwena,Car Theft,36
2023,9,2023-09-01,Ohangwena,Drug Related,65
2023,9,2023-09-01,Oshikoto,Theft,56
2023,9,2023-09-01,Oshikoto,Assault,44
2023,9,2023-09-01,Oshikoto,Robbery,36
2023,9,2023-09-01,Oshikoto,Sexual Offence,20
2023,9,2023-09-01,Oshikoto,Housebreaking,39
2023,9,2023-09-01,Oshikoto,Fraud,18
2023,9,2023-09-01,Oshikoto,Car Theft,11
2023,9,2023-09-01,Oshikoto,Drug Related,27
2023,9,2023-09-01,Omusati,Theft,51
2023,9,2023-09-01,Omusati,Assault,42
2023,9,2023-09-01,Omusati,Robbery,25
2023,9,2023-09-01,Omusati,Sexual Offence,15
2023,9,2023-09-01,Omusati,Housebreaking,35
2023,9,2023-09-01,Omusati,Fraud,16
2023,9,2023-09-01,Omusati,Car Theft,9
2023,9,2023-09-01,Omusati,Drug Related,34
2023,9,2023-09-01,Kunene,Theft,60
2023,9,2023-09-01,Kunene,Assault,41
2023,9,2023-09-01,Kunene,Robbery,18
2023,9,2023-09-01,Kunene,Sexual Offence,14
2023,9,2023-09-01,Kunene,Housebreaking,38
2023,9,2023-09-01,Kunene,Fraud,24
2023,9,2023-09-01,Kunene,Car Theft,15
2023,9,2023-09-01,Kunene,Drug Related,21
2023,9,2023-09-01,Otjozondjupa,Theft,65
2023,9,2023-09-01,Otjozondjupa,Assault,50
2023,9,2023-09-01,Otjozondjupa,Robbery,25
2023,9,2023-09-01,Otjozondjupa,Sexual Offence,13
2023,9,2023-09-01,Otjozondjupa,Housebreaking,43
2023,9,2023-09-01,Otjozondjupa,Fraud,20
2023,9,2023-09-01,Otjozondjupa,Car Theft,12
2023,9,2023-09-01,Otjozondjupa,Drug Related,22
2023,9,2023-09-01,Kavango East,Theft,168
2023,9,2023-09-01,Kavango East,Assault,124
2023,9,2023-09-01,Kavango East,Robbery,57
2023,9,2023-09-01,Kavango East,Sexual Offence,37
2023,9,2023-09-01,Kavango East,Housebreaking,109
2023,9,2023-09-01,Kavango East,Fraud,58
2023,9,2023-09-01,Kavango East,Car Theft,28
2023,9,2023-09-01,Kavango East,Drug Related,74
2023,9,2023-09-01,Kavango West,Theft,61
2023,9,2023-09-01,Kavango West,Assault,45
2023,9,2023-09-01,Kavango West,Robbery,25
2023,9,2023-09-01,Kavango West,Sexual Offence,17
2023,9,2023-09-01,Kavango West,Housebreaking,46
2023,9,2023-09-01,Kavango West,Fraud,22
2023,9,2023-09-01,Kavango West,Car Theft,13
2023,9,2023-09-01,Kavango West,Drug Related,34
2023,9,2023-09-01,Zambezi,Theft,38
2023,9,2023-09-01,Zambezi,Assault,50
2023,9,2023-09-01,Zambezi,Robbery,31
2023,9,2023-09-01,Zambezi,Sexual Offence,10
2023,9,2023-09-01,Zambezi,Housebreaking,37
2023,9,2023-09-01,Zambezi,Fraud,15
2023,9,2023-09-01,Zambezi,Car Theft,8
2023,9,2023-09-01,Zambezi,Drug Related,30
2023,9,2023-09-01,Hardap,Theft,72
2023,9,2023-09-01,Hardap,Assault,45
2023,9,2023-09-01,Hardap,Robbery,21
2023,9,2023-09-01,Hardap,Sexual Offence,14
2023,9,2023-09-01,Hardap,Housebreaking,40
2023,9,2023-09-01,Hardap,Fraud,20
2023,9,2023-09-01,Hardap,Car Theft,15
2023,9,2023-09-01,Hardap,Drug Related,23
2023,9,2023-09-01,ǁKaras,Theft,60
2023,9,2023-09-01,ǁKaras,Assault,53
2023,9,2023-09-01,ǁKaras,Robbery,32
2023,9,2023-09-01,ǁKaras,Sexual Offence,19
2023,9,2023-09-01,ǁKaras,Housebreaking,30
2023,9,2023-09-01,ǁKaras,Fraud,19
2023,9,2023-09-01,ǁKaras,Car Theft,11
2023,9,2023-09-01,ǁKaras,Drug Related,30
2023,9,2023-09-01,Omaheke,Theft,73
2023,9,2023-09-01,Omaheke,Assault,38
2023,9,2023-09-01,Omaheke,Robbery,24
2023,9,2023-09-01,Omaheke,Sexual Offence,12
2023,9,2023-09-01,Omaheke,Housebreaking,39
2023,9,2023-09-01,Omaheke,Fraud,26
2023,9,2023-09-01,Omaheke,Car Theft,12
2023,9,2023-09-01,Omaheke,Drug Related,24
2023,10,2023-10-01,Khomas,Theft,141
2023,10,2023-10-01,Khomas,Assault,119
2023,10,2023-10-01,Khomas,Robbery,74
2023,10,2023-10-01,Khomas,Sexual Offence,39
2023,10,2023-10-01,Khomas,Housebreaking,96
2023,10,2023-10-01,Khomas,Fraud,51
2023,10,2023-10-01,Khomas,Car Theft,24
2023,10,2023-10-01,Khomas,Drug Related,79
2023,10,2023-10-01,Erongo,Theft,148
2023,10,2023-10-01,Erongo,Assault,104
2023,10,2023-10-01,Erongo,Robbery,70
2023,10,2023-10-01,Erongo,Sexual Offence,45
2023,10,2023-10-01,Erongo,Housebreaking,105
2023,10,2023-10-01,Erongo,Fraud,51
2023,10,2023-10-01,Erongo,Car Theft,25
2023,10,2023-10-01,Erongo,Drug Related,86
2023,10,2023-10-01,Oshana,Theft,151
2023,10,2023-10-01,Oshana,Assault,113
2023,10,2023-10-01,Oshana,Robbery,67
2023,10,2023-10-01,Oshana,Sexual Offence,45
2023,10,2023-10-01,Oshana,Housebreaking,102
2023,10,2023-10-01,Oshana,Fraud,57
2023,10,2023-10-01,Oshana,Car Theft,21
2023,10,2023-10-01,Oshana,Drug Related,90
2023,10,2023-10-01,Ohangwena,Theft,164
2023,10,2023-10-01,Ohangwena,Assault,130
2023,10,2023-10-01,Ohangwena,Robbery,67
2023,10,2023-10-01,Ohangwena,Sexual Offence,43
2023,10,2023-10-01,Ohangwena,Housebreaking,102
2023,10,2023-10-01,Ohangwena,Fraud,51
2023,10,2023-10-01,Ohangwena,Car Theft,25
2023,10,2023-10-01,Ohangwena,Drug Related,85
2023,10,2023-10-01,Oshikoto,Theft,61
2023,10,2023-10-01,Oshikoto,Assault,56
2023,10,2023-10-01,Oshikoto,Robbery,20
2023,10,2023-10-01,Oshikoto,Sexual Offence,14
2023,10,2023-10-01,Oshikoto,Housebreaking,48
2023,10,2023-10-01,Oshikoto,Fraud,27
2023,10,2023-10-01,Oshikoto,Car Theft,6
2023,10,2023-10-01,Oshikoto,Drug Related,22
2023,10,2023-10-01,Omusati,Theft,45
2023,10,2023-10-01,Omusati,Assault,48
2023,10,2023-10-01,Omusati,Robbery,24
2023,10,2023-10-01,Omusati,Sexual Offence,4
2023,10,2023-10-01,Omusati,Housebreaking,34
2023,10,2023-10-01,Omusati,Fraud,23
2023,10,2023-10-01,Omusati,Car Theft,14
2023,10,2023-10-01,Omusati,Drug Related,28
2023,10,2023-10-01,Kunene,Theft,59
2023,10,2023-10-01,Kunene,Assault,41
2023,10,2023-10-01,Kunene,Robbery,30
2023,10,2023-10-01,Kunene,Sexual Offence,18
2023,10,2023-10-01,Kunene,Housebreaking,33
2023,10,2023-10-01,Kunene,Fraud,17
2023,10,2023-10-01,Kunene,Car Theft,9
2023,10,2023-10-01,Kunene,Drug Related,36
2023,10,2023-10-01,Otjozondjupa,Theft,56
2023,10,2023-10-01,Otjozondjupa,Assault,34
2023,10,2023-10-01,Otjozondjupa,Robbery,29
2023,10,2023-10-01,Otjozondjupa,Sexual Offence,13
2023,10,2023-10-01,Otjozondjupa,Housebreaking,39
